RFmax_5920012,WLmean_5721442,SFmean_5721442,RFmean_5920012,RHmean_GK48617,WLmax_5721442,TXmean_GK48617,RHmin_GK48617,RFmean_6021060,SFmean_6019411,RHmax_KB48615,TNmean_KB48615,TMmean_GK48617,RHmin_KB48615,RHmean_KB48615,TXmin_GK48617,RFmean_6022001,TXmin_KB48615,Cases
0,0.222857797,0.046174703,0,0.660572821,0.204427083,0.766447368,0.482014388,0.140498579,0.060474913,0.354166667,0.656682027,0.34673367,0.420338983,0.184873949,0.849056604,0.245550612,0.774509804,High
0,0.239903901,0.053158428,0,0.444241316,0.239583333,0.805921053,0.618705036,0.019680735,0.070901497,0.295833333,0.59907834,0.467336684,0.416949153,0.2760181,0.773584906,0.047830923,0.745098039,High
0,0.237615833,0.052143729,0,0.494210847,0.234375,0.629934211,0.568345324,0.148698885,0.102920598,0.229166667,0.652073732,0.391959799,0.379661017,0.269553976,0.839622642,0.1932703,0.823529412,Low
0,0.263356595,0.062517256,0,0.647166362,0.241536458,0.646381579,0.597122302,0.072162694,0.138722987,0.125,0.702764977,0.459798996,0.413559322,0.230122818,0.490566038,0.057007786,0.568627451,High
0,0.298478435,0.077565478,0,0.591102986,0.280598958,0.684210526,0.586330935,0.057402143,0.141150206,0.320833333,0.516129032,0.567839196,0.305084746,0.119586296,0.641509434,0.090239155,0.617647059,High
0,0.264729436,0.062969151,0,0.646556977,0.223307292,0.699013158,0.690647482,0.088891319,0.147584322,0.258333333,0.603686635,0.560301508,0.511864407,0.397543633,0.688679245,0.148776418,0.519607843,Low
0,0.300423293,0.078472807,0,0.670932358,0.301432292,0.654605263,0.489208633,0.065165099,0.124397703,0.6625,0.758064516,0.665829146,0.525423729,0.30833872,0.735849057,0.121523916,0.745098039,Low
0,0.351218396,0.103836742,0.187858175,0.702620353,0.42578125,0.636513157,0.489208633,0.006669582,0.2719135,0.575,0.658986176,0.655778894,0.542372881,0.566903685,0.613207547,0.031979978,0.725490196,Low
0.173913043,0.334515501,0.093137567,0.046219075,0.447288239,0.296223958,0.641447369,0.597122302,0.311392959,0.228183877,0.695833333,0.656682027,0.748743719,0.284745763,0.478345184,0.698113208,0.56576752,0.676470588,Low
0.05961725,0.331197803,0.093653176,0.020826539,0.460694698,0.376302083,0.703947368,0.521582734,0.060791603,0.08827433,0.7375,0.71889401,0.914572864,0.742372881,0.657401422,0.735849057,0.023498331,0.735294118,High
0.038539554,0.332913854,0.092590102,0.3270745,0.521633151,0.305338542,0.677631579,0.456834532,0.060244916,0.478039614,0.845833333,0.82718894,0.90954774,0.752542373,0.683257919,0.764150943,0.184927698,0.725490196,High
0.234941353,0.399496625,0.158510139,0.211806364,0.463741621,0.703776042,0.708881579,0.388489209,0.327902908,0.405511555,0.675,0.739631337,0.932160803,0.73559322,0.733031674,0.70754717,0.542964405,0.568627451,High
0.330628803,0.622812035,0.309011235,0.592228486,0.383302864,0.686197917,0.682565789,0.356115108,0.185873606,0.879479356,0.854166667,0.811059908,0.964824121,0.718644068,0.588881706,0.698113208,0.214822025,0.803921569,High
0.59529059,0.330168173,0.091366564,0.005963752,0.361365021,0.305338542,0.652960527,0.273381295,0.463590641,0.22193009,0.770833333,0.732718894,1,0.769491525,0.910795087,0.735849057,0.465795328,0.705882353,High
0.011288473,0.390001144,0.12515014,0.663234404,0.294332724,0.474609375,0.652960527,0.449640288,0.000546687,0.41400502,0.4875,0.592165898,0.886934674,0.650847458,0.63800905,0.688679245,0.000556174,0.676470588,High
0.598730047,0.624756893,0.28415229,0.088757396,0.297989031,0.565104167,0.648026315,0.35971223,1,0.762413803,0.908333333,0.707373273,0.728643217,0.498305085,0.394957983,0.603773585,1,0.676470588,High
0.04779963,0.24459444,0.055474537,0.006988771,0.374162096,0.288411458,0.620065789,0.18705036,0.047889788,0.264483972,0.616666667,0.677419355,0.708542713,0.671186441,0.767291532,0.688679245,0.039766407,0.656862745,Low
0.010582944,0.14998284,0.022519238,0.006988771,0.223034735,0.138671875,0.773026316,0.273381295,0.051388585,0.087466459,0.8375,0.566820276,0.723618091,0.603389831,0.586942469,0.367924528,0.001946607,0.441176471,Low
0.011994003,0.135110399,0.018790809,0.054978335,0.229737964,0.117838542,0.613486842,0.241007194,0.003280122,0.06501558,0.4625,0.633640553,0.530150754,0.830508475,0.822236587,0.745283019,0.006488691,0.735294118,High
0.08386983,0.117377874,0.015081259,0.006056935,0.146252285,0.103515625,0.769736842,0.334532374,0.03597201,0.066685421,0.7375,0.78110599,0.555276382,0.657627119,0.501616031,0.603773585,0.011030775,0.656862745,Low
0.009789223,0.190252831,0.034733382,0.089689233,0.12675198,0.184895833,0.542763158,0.366906475,0.005576208,0.1213754,0.295833333,0.829493087,0.706030151,0.718644068,0.722042663,0.764150943,0.021829811,0.647058824,Low
0.072404974,0.118865118,0.015423424,0,0.252894577,0.110677083,0.458881579,0.402877698,0.06177564,0.042312242,0.695833333,0.967741935,0.615577889,0.528813559,0.347769877,0.433962264,0.035177976,0.411764706,Low
0,0.089921062,0.01004552,0,0.391224863,0.07421875,0.432565789,0.244604317,0.001093374,0.023002683,0.354166667,0.944700461,0.592964825,0.545762712,0.508080155,0.5,0,0.509803922,High
0,0.1013614,0.012234202,0.009318362,0.291285801,0.1015625,0.485197368,0.503597122,0,0.023063995,0.25,1,0.520100503,0.274576271,0.225597931,0.358490566,0,0.352941176,High
0.017285475,0.10708157,0.013213504,0.038531426,0.300426569,0.102213542,0.402960527,0.510791367,0,0.029011224,0.458333333,0.988479263,0.487437187,0.26779661,0.137039431,0.556603774,0,0.460784314,High
0.050886322,0.148495595,0.022623068,0.139262918,0.525289458,0.143229167,0.503289474,0.528776978,0.134485021,0.128606567,0.341666667,1,0.640703518,0.613559322,0.482223659,0.226415094,0.276696329,0.303921569,High
0.123114913,0.13579682,0.018971331,0.006755812,0.503351615,0.123046875,0.100328947,0.622302158,0.139951892,0.056507689,0.3625,0.857142856,0.505025127,0.53559322,0.365869424,0.330188679,0.167547275,0.401960784,Low
0.012787724,0.118865118,0.015986228,0,0.503351615,0.146484375,0.374999999,0.54676259,0.000546687,0.026930235,0.295833333,0.705069124,0.695979899,0.393220339,0.319974143,0.198113208,0.005561735,0.18627451,Low
0,0.104450292,0.012594066,0,0.56733699,0.08984375,0.546052632,0.550359712,0.005466871,0.018389884,0.183333333,0.764976958,0.467336684,0.484745763,0.343891403,0.311320755,0.024332592,0.323529412,High
0,0.092209129,0.010493875,0.022131109,0.519195612,0.091796875,0.243421052,0.611510791,0.000546687,0.008965925,0.883333333,0.723502305,0.572864322,0.4,0.209437621,0.452830189,0,0.5,High
0.025575448,0.128932616,0.018164292,0.069188837,0.488726386,0.145182292,0.241776316,0.442446043,0,0.012547246,0.720833333,0.603686635,0.557788946,0.684745763,0.682611506,0.160377358,0.028503893,0.117647059,Low
0.086868331,0.161766388,0.027057066,0.183198994,0.521633151,0.1953125,0.207236842,0.532374101,0.006013558,0.120383594,0.375,0.605990784,0.542713568,0.73220339,0.681965094,0.301886792,0,0.323529412,Low
0.216068436,0.212332685,0.042107648,0.003121651,0.370505789,0.182942708,0.49506579,0.54676259,0.115022961,0.185810323,0.333333333,0.751152074,0.527638191,0.538983051,0.377504848,0.273584906,0,0.215686275,High
0.001234677,0.192769706,0.035481427,0,0.525898842,0.20703125,0.187499999,0.64028777,0.074677455,0.09165729,0.025,0.709677419,0.67839196,0.298305085,0.21978022,0.58490566,0,0.5,Low
0,0.177096442,0.030253368,0.037925733,0.501523461,0.165364583,0.238486842,0.435251799,0.011480429,0.070511988,0.066666667,0.721198156,0.432160804,0.325423729,0.060116354,0.179245283,0,0.264705882,Low
0.0691419,0.164740876,0.026297222,0.000698877,0.622790981,0.153645833,0.399671053,0.532374101,0.058167505,0.059656222,0.6,0.725806452,0.600502513,0.328813559,0.073044602,0.311320755,0.05631257,0.392156863,Low
0.000881912,0.195744194,0.036512645,0.014955971,0.424741011,0.189453125,0.463815789,0.543165468,0.017821999,0.037144032,0.395833333,0.631336405,0.414572865,0.454237288,0.340012928,0.377358491,0.006256952,0.441176471,Low
0.017020901,0.181672578,0.032922262,0,0.492992078,0.208984375,0.310855263,0.438848921,0.072162694,0.045706022,0.45,0.693548387,0.45477387,0.484745763,0.379444085,0.5,0.117491657,0.480392157,High
0,0.24390802,0.054569567,0.001164795,0.506398537,0.223958333,0.424342105,0.410071942,0.054668708,0.205916934,0.491666667,0.596774194,0.404522613,0.46779661,0.343891403,0.367924528,0.127224694,0.480392157,Low
0.001852015,0.214163139,0.043097569,0,0.457038391,0.197265625,0.335526316,0.589928058,0.109884102,0.165945353,0.3625,0.778801844,0.384422111,0.410169492,0.381383323,0.5,0.001390434,0.558823529,Low
0,0.172177096,0.02842455,0.018403765,0.375380865,0.149739583,0.452302631,0.532374101,0.095670238,0.05357555,0.166666667,0.665898618,0.381909549,0.522033898,0.355526826,0.481132075,0,0.490196078,Low
0.01984302,0.133966365,0.018627985,0.032101757,0.541133455,0.12109375,0.610197369,0.73381295,0.005466871,0.090604172,0.3,0.631336405,0.512562815,0.430508475,0.21978022,0.603773585,0,0.509803922,Low
0.02866214,0.125614918,0.016714216,0.07366165,0.450335161,0.106119792,0.690789474,0.478417266,0.052153947,0.074655934,0.441666667,0.562211982,0.158291457,0.437288136,0.279250162,0.70754717,0,0.62745098,Low
0.063144898,0.162452809,0.025975114,0.175418162,0.7519805,0.153645833,0.429276315,0.794964029,0.134703696,0.115208171,0.3875,0.603686635,0.41959799,0.437288136,0.313510019,0.79245283,0.052836485,0.715686275,Low
0.130170209,0.1587919,0.025132678,0.007687649,0.653260207,0.155598958,0.453947368,0.744604317,0.027334354,0.067244439,0.475,0.642857144,0.479899497,0.46440678,0.284421461,0.216981132,0.025027809,0.176470588,Low
0.007055296,0.158563094,0.025861845,0.147928994,0.768433882,0.188802083,0.675986842,0.791366906,0.008200306,0.073047405,0.570833333,0.705069124,0.258793971,0.511864407,0.463477699,0.481132075,0.053253615,0.352941176,High
0.122585766,0.198718682,0.037422334,0.062433024,0.792809262,0.180338542,0.764802632,0.690647482,0.117975071,0.1057229,0.575,0.50921659,0.21356784,0.589830508,0.536522301,0.783018868,0.106368187,0.735294118,Low
0.060851927,0.163711246,0.025901961,0.011135442,0.812309567,0.136067708,0.774671052,0.834532374,0.03170785,0.069585101,0.691666667,0.686635945,0.253768845,0.613559322,0.558500323,0.839622642,0.231646274,0.745098039,Low
0.011905812,0.170346642,0.028154357,0.068070633,0.712370506,0.158203125,0.827302631,0.654676259,0.014651214,0.07552151,0.6,0.619815668,0.439698492,0.684745763,0.57918552,0.877358491,0.041573971,0.784313725,Low
0.075844431,0.126758952,0.01757317,0.0244607,0.990249848,0.134765625,0.615131579,0.35971223,0.058058167,0.078114631,0.475,0.68202765,0.160804021,0.566101695,0.478991596,0.867924528,0.047830923,0.784313725,Low
0.02645736,0.124470884,0.017234544,0.098914411,0.77757465,0.134765625,0.731907894,0.838129496,0.027334354,0.17026602,0.466666667,0.64516129,0.286432161,0.633898305,0.519069166,0.320754717,0.058676307,0.274509804,Low
0.074080607,0.144720284,0.021617808,0.057307925,0.489945155,0.143880208,0.689144737,0.76618705,0.036628034,0.171077498,0.7,0.585253456,0.336683418,0.549152542,0.48804137,0.698113208,0.187013348,0.647058824,Low
0.03898051,0.160851161,0.025997532,0.108325956,0.939061548,0.172526042,0.661184211,1,0.103433195,0.128711157,0.604166667,0.64516129,0.399497489,0.559322034,0.528765352,0.660377358,0.073692992,0.529411765,Low
0.15010142,0.106166342,0.012944491,0.008852444,0.854966484,0.099609375,0.730263158,0.597122302,0.077629565,0.047967339,0.55,0.711981566,0.32914573,0.555932203,0.442146089,0.632075472,0.050750834,0.617647059,Low
0.016315372,0.112916142,0.014783928,0.097796207,1,0.138671875,0.763157894,0.81294964,0.019680735,0.042406013,0.583333333,0.559907834,0.381909549,0.589830508,0.526826115,0.764150943,0.023637375,0.705882353,Low
0.183878649,0.136025626,0.019407888,0.071565019,0.704448507,0.129557292,0.664473684,0.64028777,0.006997595,0.030284342,0.604166667,0.67281106,0.409547739,0.579661017,0.497091144,0.811320755,0.108036707,0.656862745,Low
0.062703942,0.199748313,0.038300167,0.049946419,0.947592931,0.214192708,0.69243421,0.528776978,0.134047671,0.08164546,0.545833333,0.592165898,0.376884423,0.640677966,0.564318035,0.679245283,0.177975528,0.617647059,Low
0.053973013,0.199633909,0.037801077,0.011974095,0.712370506,0.199869792,0.636513157,0.420863309,0.090750055,0.069588707,0.516666667,0.564516129,0.537688442,0.657627119,0.538461538,0.764150943,0.116518354,0.68627451,High
0.02134227,0.134881593,0.018858062,0.132693473,0.648385131,0.127604167,0.644736843,0.402877698,0.011480429,0.120679333,0.370833333,0.50921659,0.650753768,0.644067797,0.546218487,0.698113208,0.000695217,0.588235294,Low
0.156627569,0.44525798,0.159228687,1,0.378427788,0.553385417,0.680921053,0.848920863,0.183796195,0.88776364,0.9125,0.573732719,0.381909549,0.569491525,0.406593406,0.632075472,0.573275862,0.62745098,High
0.475526942,0.323075163,0.088209198,0.123188743,0.536258379,0.294270833,0.679276316,0.820143885,0.950360813,0.55611818,0.858333333,0.642857144,0.404522613,0.661016949,0.643180349,0.726415094,0.894187987,0.696078431,Low
0.141105918,0.169545819,0.028009231,0.001444346,0.813528336,0.166666667,0.648026315,0.669064748,0.135687732,0.188425084,0.841666667,0.502304147,0.695979899,0.644067797,0.809308338,0.745283019,0.147525028,0.647058824,Low
0.002733927,0.134995996,0.018755413,0.063691003,0.725167581,0.112630208,0.629934211,0.658273381,0.002733435,0.064413284,0.5375,0.753456221,0.773869346,0.847457627,0.79638009,0.716981132,0.027669633,0.617647059,Low
0.084046212,0.168516188,0.02781927,0.093602945,0.6496039,0.169921875,0.634868421,0.597122302,0.085392521,0.164931908,0.983333333,0.511520737,0.809045226,0.66779661,0.555914673,0.735849057,0.068687431,0.617647059,Low
0.134227004,0.451435762,0.163240288,0.063318269,0.672760512,0.520833333,0.667763158,0.863309353,0.093374153,0.419692576,0.9875,0.571428571,0.851758795,0.684745763,0.842921784,0.716981132,0.067296997,0.598039216,High
0.046564953,0.269419975,0.065422127,0.120998928,0.517367459,0.284505208,0.634868421,0.841726619,0.061447627,0.353476009,0.845833333,0.702764977,0.600502513,1,1,0.764150943,0.139877642,0.588235294,High
0.154863745,0.204324448,0.039338463,0.087639193,0.858622791,0.197265625,0.65625,0.607913669,0.116553685,0.26589414,0.4875,0.679723502,0.673366834,0.823728814,0.862960569,0.556603774,0.051307008,0.480392157,Low
0.090043214,0.199748313,0.037847092,0.072729814,0.84765387,0.189453125,0.626644737,0.474820144,0.117209709,0.173205372,0.633333333,0.723502305,0.695979899,0.684745763,0.561732385,0.613207547,0.083982202,0.666666667,Low
0.041802628,0.162796019,0.025619969,0.003168243,0.589274832,0.138671875,0.574013158,0.45323741,0.074240105,0.061434259,0.716666667,0.412442397,0.625628141,0.318644068,0.375565611,0.603773585,0.018214683,0.519607843,Low
0.00291031,0.122068413,0.016021625,0.002888692,0.488726386,0.110026042,0.649671053,0.471223022,0.00382681,0.026501053,0.583333333,0.564516129,0.703517587,0.501694915,0.613445378,0.575471698,0.002085651,0.529411765,High
0.005467854,0.097586089,0.011315073,0.016307133,0.359536868,0.077473958,0.611842105,0.665467626,0.001093374,0.017589226,0.866666667,0.723502305,0.713567839,0.515254237,0.548157724,0.688679245,0,0.519607843,Low
0.024517153,0.09289555,0.010591805,0.026603923,0.422912858,0.089192708,0.610197369,0.607913669,0.013667177,0.026555152,0.933333333,0.629032258,0.520100503,0.654237288,0.736910148,0.70754717,0.00903782,0.647058824,Low
0.026545551,0.087976204,0.009794205,0.000232959,0.685557587,0.088541667,0.72368421,0.604316547,0.025147606,0.019500707,0.645833333,0.658986176,0.507537689,0.715254237,0.764705882,0.70754717,0.055617353,0.656862745,High
0.000352765,0.078480723,0.008267437,0.004426222,0.707495429,0.065755208,0.427631579,0.528776978,0.006560245,0.011948556,0.508333333,0.797235023,0.557788946,0.850847458,0.753716871,0.754716981,0.019466073,0.696078431,Low
0.008378164,0.067269191,0.006698193,0.000232959,0.645947593,0.064453125,0.393092105,0.539568345,0.027334354,0.015302663,0.1875,0.794930876,0.540201006,0.484745763,0.482870071,0.179245283,0.056173526,0.274509804,Low
0.000440956,0.053883995,0.004949607,0.011647952,0.594759293,0.048828125,0.447368421,0.399280576,0,0.008338383,0.4,0.776497695,0.655778894,0.403389831,0.187459599,0.471698113,0,0.333333333,Low
0.017109093,0.047134195,0.004162626,0,0.51614869,0.0390625,0.621710527,0.510791367,0.014760551,0.004594766,0.7625,0.882488479,0.600502513,0.46779661,0.397543633,0.367924528,0.025027809,0.264705882,High
0,0.046562178,0.004100092,0.000186367,0.399146861,0.040364583,0.212171052,0.485611511,0,0.003530829,0.458333333,0.783410139,0.577889448,0.566101695,0.479638009,0.726415094,0,0.588235294,Low
0.000352765,0.042100446,0.00361752,0.020127662,0.404021938,0.033203125,0,0.557553957,0.00043735,0.004075421,0.4,0.677419355,0.54522613,0.522033898,0.502262443,0.122641509,0.004727475,0.245098039,Low
0.027603845,0.034893033,0.002880093,0,0.505789153,0.026692708,0.379934211,0.535971223,0.042204242,0.00289968,0.3875,0.806451613,0.512562815,0.474576271,0.387847447,0.066037736,0.098164627,0.019607843,Low
0,0.044617321,0.003931369,0.043936076,0.478976234,0.042317708,0.458881579,0.532374101,0.002186748,0.01783808,0.545833333,0.675115208,0.500000001,0.579661017,0.427925016,0.443396226,0.015294772,0.274509804,Low
0.035893818,0.052625558,0.004890613,0.001444346,0.510054844,0.051432292,0.09375,0.636690647,0.018587361,0.030800081,0.358333333,0.714285715,0.550251256,0.583050847,0.460892049,0.518867925,0.060483871,0.441176471,Low
0.002733927,0.051252717,0.004780884,0,0.555149299,0.0625,0.320723684,0.618705036,0.034441286,0.031110246,0.270833333,0.732718894,0.603015075,0.583050847,0.423400129,0.150943396,0.092463849,0.235294118,Low
0,0.04999428,0.004564966,0,0.600243754,0.049479167,0.28618421,0.615107914,0.007106932,0.035254191,0.758333333,0.520737327,0.412060302,0.481355932,0.30833872,0.424528302,0,0.294117647,Low
0,0.0574305,0.00542392,0,0.63741621,0.052734375,0.203947368,0.604316547,0.001093374,0.03105254,0.308333333,0.511520737,0.467336684,0.542372881,0.603749192,0.367924528,0,0.411764706,Low
0,0.058688937,0.005571405,0.032381307,0.52833638,0.052734375,0.166118421,0.510791367,0.005794883,0.031892871,0.575,0.548387097,0.575376885,0.586440678,0.378151261,0.169811321,0.012513904,0.058823529,Low
0.037128495,0.048392632,0.00432073,0.008386526,0.538086532,0.042317708,0.358552631,0.510791367,0.061994314,0.035961078,0.558333333,0.578341015,0.537688442,0.596610169,0.476405947,0.216981132,0.015294772,0.147058824,Low
0.015609842,0.040613202,0.003465315,0.005823976,0.447288239,0.033854167,0.406249999,0.528776978,0.001640061,0.037396492,0.3125,0.721198156,0.56281407,0.542372881,0.440853264,0.481132075,0.031284761,0.450980392,Low
0.010141988,0.051824734,0.004949607,0.022829986,0.489335771,0.069661458,0.327302631,0.618705036,0.008200306,0.035086485,0.2,0.709677419,0.713567839,0.484745763,0.338073691,0.471698113,0.104977753,0.480392157,Low
0.014992504,0.112458529,0.014776849,0.033080184,0.501523461,0.133463542,0.414473684,0.54676259,0.100590422,0.052684728,0.379166667,0.723502305,0.442211056,0.450847458,0.23852618,0.462264151,0.032675195,0.421568627,High
0.021165888,0.065896351,0.006498793,0.031216512,0.569774527,0.057291667,0.430921053,0.557553957,0.045921714,0.053557518,0.4875,0.576036866,0.32914573,0.447457627,0.334841629,0.386792453,0.077864294,0.421568627,Low
0.036422965,0.054570415,0.005039278,0.000931836,0.515539305,0.044270833,0.550986842,0.571942446,0.080909687,0.063327707,0.3375,0.615207373,0.361809045,0.484745763,0.317388494,0.462264151,0.133481646,0.362745098,High
0.001058294,0.048735843,0.004365565,0.000931836,0.551492992,0.041666667,0.519736842,0.629496403,0.020774109,0.066656568,0.2625,0.518433179,0.605527639,0.471186441,0.310277957,0.622641509,0.007647386,0.5,Low
0.001675633,0.081569614,0.009259718,0.065694451,0.56733699,0.098958333,0.550986842,0.298561151,0.02624098,0.055411293,0.291666667,0.543778802,0.281407035,0.396610169,0.257918552,0.613207547,0.025027809,0.578431373,Low
0.052032807,0.130648667,0.020234985,0.01211387,0.589274832,0.182291667,0.541118421,0.413669065,0.108790728,0.06537263,0.4375,0.688940092,0.087939698,0.440677966,0.301874596,0.622641509,0.110539488,0.568627451,Low
0.011905812,0.049536666,0.004452877,0.000232959,0.263254113,0.039713542,0.583881579,0.557553957,0.005466871,0.064499841,0.5125,0.502304147,0.326633166,0.440677966,0.409825469,0.594339623,0.001390434,0.401960784,Low
0.000440956,0.063036266,0.005906581,0,0.438756855,0.050130208,0.603618421,0.528776978,0.085283184,0.07166609,0.370833333,0.543778802,0.371859297,0.562711864,0.433742728,0.716981132,0.088292547,0.607843137,High
0,0.073675781,0.007798089,0.034710898,0.563680682,0.05859375,0.480263158,0.298561151,0.002186748,0.064232955,0.479166667,0.610599079,0.120603016,0.393220339,0.266968326,0.726415094,0.062013348,0.647058824,Low
0.033071699,0.084315296,0.009689596,0.026091413,0.497257769,0.067057292,0.638157895,0.431654676,0.0973103,0.063349346,0.3625,0.569124424,0.371859297,0.379661017,0.283128636,0.283018868,0.040183537,0.333333333,High
0.029191287,0.094840407,0.011581104,0.056562456,0.282754418,0.076171875,0.65625,0.708633094,0.039361469,0.056284082,0.208333333,0.612903226,0.31155779,0.549152542,0.405946994,0.70754717,0.084955506,0.725490196,High
0.032630743,0.105365519,0.013472611,0.059870475,0.547227301,0.084635417,0.720394736,0.532374101,0.102230483,0.070923137,0.429166667,0.732718894,0.190954774,0.413559322,0.216548157,0.566037736,0.073553949,0.588235294,High
0.04638857,0.116005034,0.015364119,0.040534874,0.722120658,0.093098958,0.77631579,0.363309353,0.105510606,0.084393664,0.3375,0.566820276,0.123115578,0.562711864,0.449903038,0.801886792,0.088292547,0.637254902,High
0.045506658,0.126644549,0.017255626,0.018403765,0.511882998,0.1015625,0.794407895,0.392086331,0.074349442,0.095350414,0.458333333,0.548387097,0.316582914,0.406779661,0.2708468,0.830188679,0.136957731,0.745098039,Low
0.021165888,0.135224803,0.018867145,0.019521968,0.26691042,0.1171875,0.71381579,0.334532374,0.027334354,0.095584841,0.270833333,0.548387097,0.409547739,0.596610169,0.438914027,0.877358491,0.014599555,0.823529412,High
0.014110592,0.098272509,0.011687916,0.04454177,0.422912858,0.094401042,0.764802632,0.532374101,0.018040674,0.08729695,0.416666667,0.67281106,0.158291457,0.369491525,0.271493213,0.70754717,0.048665184,0.568627451,Low
0.04859335,0.108340007,0.013493137,0.029119881,0.31261426,0.108072917,0.840460527,0.474820144,0.124535316,0.07443954,0.433333333,0.578341015,0.304020101,0.569491525,0.416289593,0.70754717,0.057703003,0.666666667,Low
0.029985007,0.109255234,0.013681918,0.011880911,0.433272395,0.11328125,0.792763158,0.428057554,0.004045484,0.073757898,0.683333333,0.506912442,0.389447237,0.572881356,0.440853264,0.858490566,0.0493604,0.87254902,High
0.009701032,0.106967166,0.013628823,0.084005032,0.42047532,0.139322917,0.661184211,0.539568345,0.020664771,0.116849159,0.416666667,0.539170506,0.484924623,0.640677966,0.582417582,0.754716981,0.029338154,0.705882353,Low
0.082194197,0.198146665,0.037886028,0.094860923,0.476538696,0.216796875,0.585526316,0.320143885,0.212114586,0.34247598,0.6,0.423963134,0.55276382,0.555932203,0.398190045,0.698113208,0.31743604,0.705882353,High
0.074786136,0.139457728,0.020665643,0.030890369,0.441194394,0.16796875,0.662828947,0.136690647,0.133938334,0.153041057,0.6625,0.516129032,0.542713568,0.518644068,0.499030381,0.566037736,0.144187987,0.509803922,High
0.033600847,0.12229722,0.016359071,0.036527978,0.256550883,0.12109375,0.707236842,0.23381295,0.051716597,0.120639661,0.520833333,0.642857144,0.492462311,0.705084746,0.614738203,0.679245283,0.064655172,0.637254902,Low
0.042772731,0.101819014,0.012228303,0.030936961,0,0.102213542,0.743421052,0.327338129,0.000328012,0.080797917,0.466666667,0.69124424,0.575376885,0.566101695,0.444731739,0.660377358,0.004866518,0.725490196,Low
0.038363171,0.166800137,0.027104261,0.094814332,0.188299817,0.159505208,0.664473684,0.334532374,0.078394927,0.225457313,0.720833333,0.440092166,0.547738694,0.623728814,0.501616031,0.839622642,0.047413793,0.833333333,High
0.07875474,0.264615033,0.065975491,0.105670223,0.262035344,0.3203125,0.695723684,0.21942446,0.210693199,0.367779653,0.8625,0.394009216,0.505025127,0.389830508,0.611506141,0.773584906,0.409899889,0.784313725,High
0.053884822,0.214048736,0.04358958,0.009131995,0.227300427,0.212239583,0.659539473,0.334532374,0.297397769,0.391110534,0.708333333,0.566820276,0.665829146,0.728813559,0.810601163,0.70754717,0.511540601,0.754901961,High
0.016844519,0.138542501,0.02068924,0,0.179768434,0.171875,0.80756579,0.305755396,0.088563306,0.16174731,0.320833333,0.661290323,0.592964825,0.684745763,0.627666451,0.754716981,0.108731924,0.764705882,High
0,0.086603363,0.009938151,0.000698877,0.207190737,0.072265625,0.639802631,0.287769784,0.011480429,0.139498399,0.783333333,0.244239631,0.665829146,0.579661017,0.384615385,0.849056604,0.049916574,0.794117647,Low
0.000881912,0.08008237,0.008963568,0.000232959,0.206581353,0.06640625,0.6875,0.190647482,0.105073256,0.17209455,0.870833333,0.366359447,0.716080403,0.559322034,0.57918552,0.716981132,0.192714127,0.68627451,Low
0.000440956,0.073446974,0.007879256,0.000232959,0.17245582,0.069661458,0.679276316,0.478417266,0.095232889,0.217883522,0.854166667,0.677419355,0.783919598,0.786440678,0.829347124,0.726415094,0.131535039,0.696078431,Low
0.000440956,0.046562178,0.004369105,0,0.110907983,0.044921875,0.626644737,0.489208633,0.094686202,0.106660608,0.883333333,0.582949308,0.688442212,0.566101695,0.760180995,0.745283019,0.069521691,0.68627451,High
0,0.031575335,0.002653556,0,0.554539915,0.022135417,0.491776316,0.435251799,0.001093374,0.050448657,0.520833333,0.751152074,0.706030151,0.73559322,0.764705882,0.70754717,0,0.666666667,Low
0,0.021736643,0.001768644,0,0.379646557,0.01953125,0.680921053,0.377697842,0.03170785,0.039690268,0.729166667,0.658986176,0.798994976,0.620338983,0.494505495,0.490566038,0.035456062,0.382352941,Low
0,0.018990962,0.001516149,0.000465918,0.449116393,0.020833333,0.616776315,0.40647482,0,0.028664993,0.654166667,0.615207373,0.738693467,0.593220339,0.5416936,0.764150943,0.001390434,0.666666667,Low
0.000881912,0.017961332,0.001466594,0,0.393053016,0.020833333,0.462171052,0.392086331,0.007653619,0.021019072,0.516666667,0.64516129,0.587939699,0.53220339,0.442792501,0.452830189,0.052141268,0.460784314,Low
0,0.002974488,0.000257214,0,0.336989641,0,0.600328947,0.345323741,0,0.012622984,0.3125,0.582949308,0.492462311,0.562711864,0.4531351,0.41509434,0,0.392156863,Low
0,0.002516874,0.000187601,0,0.272394881,0.004557292,0.618421053,0.341726619,0.000546687,0.006769526,0.233333333,0.725806452,0.577889448,0.352542373,0.228183581,0.679245283,0.002780868,0.617647059,Low
0,0.012927583,0.000893171,0,0.348567946,0.009765625,0.361842105,0.402877698,0,0.00386624,0.320833333,0.788018434,0.658291458,0.491525424,0.28959276,0.70754717,0,0.549019608,Low
0,0.004804942,0.000339806,0,0.318708105,0.000651042,0.277960526,0.352517986,0,0.002308203,0.3875,0.615207373,0.738693467,0.447457627,0.293471234,0.320754717,0,0.274509804,Low
0,0.015902071,0.00140524,0,0.313223644,0.034505208,0.478618421,0.352517986,0,0.003779682,0.245833333,0.702764977,0.575376885,0.450847458,0.291531997,0.160377358,0,0.205882353,Low
